loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag,is_approved,decision_reason,risk_tier
LN000391,2025-08-29,Consumer Durable,55700.0,722,64000.0,16.97,0.408,0,Current,0,True,Approved,Tier 3: Near Prime
LN000393,2025-04-10,Personal Loan,83900.0,739,93000.0,16.68,0.247,0,Current,0,True,Approved,Tier 3: Near Prime
LN000394,2025-09-01,Two-Wheeler,37700.0,721,63000.0,16.98,0.488,15,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000396,2026-03-03,Consumer Durable,20000.0,899,62000.0,14.02,0.272,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000397,2025-02-21,Consumer Durable,72300.0,724,20000.0,16.93,0.33,24,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000399,2026-03-15,Two-Wheeler,40900.0,796,45000.0,15.73,0.409,0,Current,0,True,Approved,Tier 2: Prime
LN000400,2025-06-22,Two-Wheeler,138200.0,719,73000.0,17.02,0.469,0,Current,0,True,Approved,Tier 3: Near Prime
LN000402,2026-05-28,Consumer Durable,59500.0,862,31000.0,14.63,0.441,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000403,2025-11-22,Two-Wheeler,80700.0,780,121000.0,16.0,0.215,0,Current,0,True,Approved,Tier 2: Prime
LN000409,2026-04-15,Consumer Durable,41800.0,679,62000.0,17.68,0.532,158,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN000411,2026-01-06,Personal Loan,85200.0,756,610000.0,16.4,0.541,59,Stage 2,0,True,Approved,Tier 2: Prime
LN000412,2024-09-05,Consumer Durable,35900.0,733,39000.0,16.78,0.381,0,Current,0,True,Approved,Tier 3: Near Prime
LN000413,2026-07-21,Consumer Durable,55300.0,684,80000.0,17.6,0.45,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000414,2024-11-24,Two-Wheeler,50600.0,669,46000.0,17.85,0.464,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000415,2026-01-05,Two-Wheeler,68500.0,721,140000.0,16.98,0.52,115,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN000417,2025-12-07,Personal Loan,64200.0,752,440000.0,16.47,0.371,0,Current,0,True,Approved,Tier 2: Prime
LN000420,2025-01-06,Two-Wheeler,24200.0,684,90000.0,17.6,0.519,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000422,2025-05-23,Two-Wheeler,106800.0,758,138000.0,16.37,0.303,0,Current,0,True,Approved,Tier 2: Prime
LN000426,2024-09-10,Two-Wheeler,69300.0,738,90000.0,16.7,0.466,0,Current,0,True,Approved,Tier 3: Near Prime
LN000432,2025-03-03,Two-Wheeler,39000.0,685,54000.0,17.58,0.269,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000435,2025-06-01,Personal Loan,106300.0,686,494000.0,17.57,0.464,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000436,2026-03-04,Two-Wheeler,95800.0,792,83000.0,15.8,0.313,0,Current,0,True,Approved,Tier 2: Prime
LN000438,2026-05-22,Consumer Durable,70100.0,674,78000.0,17.77,0.321,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000440,2024-08-02,Personal Loan,46800.0,900,300000.0,14.0,0.52,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000442,2025-02-23,Consumer Durable,19000.0,733,52000.0,16.78,0.239,0,Current,0,True,Approved,Tier 3: Near Prime
LN000445,2026-04-27,Consumer Durable,29400.0,853,45000.0,14.78,0.534,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000446,2026-04-04,Consumer Durable,35700.0,848,19000.0,14.87,0.485,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000447,2025-12-19,Consumer Durable,48100.0,741,23000.0,16.65,0.285,0,Current,0,True,Approved,Tier 3: Near Prime
LN000448,2025-02-27,Two-Wheeler,22100.0,655,142000.0,18.08,0.463,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000451,2026-07-19,Two-Wheeler,155600.0,886,57000.0,14.23,0.429,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000452,2026-03-02,Two-Wheeler,58700.0,703,63000.0,17.28,0.533,63,Stage 2,0,True,Approved,Tier 3: Near Prime
LN000454,2024-12-17,Consumer Durable,29400.0,796,18000.0,15.73,0.335,0,Current,0,True,Approved,Tier 2: Prime
LN000456,2025-05-22,Personal Loan,71100.0,726,431000.0,16.9,0.546,1,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000458,2025-09-16,Personal Loan,72000.0,823,468000.0,15.28,0.477,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000459,2025-08-05,Personal Loan,136500.0,768,465000.0,16.2,0.489,0,Current,0,True,Approved,Tier 2: Prime
LN000461,2025-11-08,Personal Loan,69000.0,731,178000.0,16.82,0.543,0,Current,0,True,Approved,Tier 3: Near Prime
LN000462,2024-12-26,Two-Wheeler,57600.0,665,45000.0,17.92,0.215,5,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000464,2025-12-18,Two-Wheeler,45800.0,659,95000.0,18.02,0.371,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000465,2024-10-09,Consumer Durable,34900.0,759,35000.0,16.35,0.367,0,Current,0,True,Approved,Tier 2: Prime
LN000470,2024-11-11,Consumer Durable,113400.0,769,51000.0,16.18,0.244,25,Stage 1,0,True,Approved,Tier 2: Prime
LN000471,2025-08-04,Personal Loan,101800.0,856,665000.0,14.73,0.367,26,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN000473,2026-01-30,Personal Loan,62500.0,805,109000.0,15.58,0.348,65,Stage 2,0,True,Approved,Tier 1: Prime Plus
LN000474,2025-09-08,Consumer Durable,43800.0,847,66000.0,14.88,0.424,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000476,2025-07-06,Consumer Durable,37100.0,772,59000.0,16.13,0.312,0,Current,0,True,Approved,Tier 2: Prime
LN000478,2026-02-01,Two-Wheeler,53300.0,717,126000.0,17.05,0.546,72,Stage 2,0,True,Approved,Tier 3: Near Prime
LN000480,2025-07-03,Two-Wheeler,68800.0,774,141000.0,16.1,0.204,0,Current,0,True,Approved,Tier 2: Prime
LN000481,2025-10-18,Two-Wheeler,43200.0,716,61000.0,17.07,0.187,0,Current,0,True,Approved,Tier 3: Near Prime
LN000482,2025-05-31,Two-Wheeler,46200.0,692,47000.0,17.47,0.262,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000483,2025-11-14,Personal Loan,32000.0,768,318000.0,16.2,0.502,0,Current,0,True,Approved,Tier 2: Prime
LN000484,2025-09-25,Two-Wheeler,35300.0,651,80000.0,18.15,0.471,158,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN000485,2025-04-04,Two-Wheeler,84700.0,721,54000.0,16.98,0.211,0,Current,0,True,Approved,Tier 3: Near Prime
LN000486,2026-07-07,Consumer Durable,36400.0,775,71000.0,16.08,0.496,0,Current,0,True,Approved,Tier 2: Prime
LN000489,2024-10-10,Consumer Durable,31600.0,699,42000.0,17.35,0.536,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000490,2025-01-31,Consumer Durable,96400.0,834,78000.0,15.1,0.197,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000492,2025-08-19,Two-Wheeler,41400.0,713,66000.0,17.12,0.365,0,Current,0,True,Approved,Tier 3: Near Prime
LN000497,2025-12-16,Two-Wheeler,109400.0,792,105000.0,15.8,0.154,0,Current,0,True,Approved,Tier 2: Prime
LN000498,2026-02-28,Personal Loan,88700.0,834,469000.0,15.1,0.486,13,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN000499,2025-07-07,Consumer Durable,61500.0,716,66000.0,17.07,0.287,0,Current,0,True,Approved,Tier 3: Near Prime
LN000500,2026-05-09,Consumer Durable,85100.0,698,19000.0,17.37,0.483,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000501,2024-08-24,Two-Wheeler,154600.0,839,127000.0,15.02,0.194,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000502,2025-08-17,Two-Wheeler,35600.0,676,95000.0,17.73,0.351,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000504,2024-09-25,Consumer Durable,72900.0,744,28000.0,16.6,0.161,0,Current,0,True,Approved,Tier 3: Near Prime
LN000506,2025-06-27,Personal Loan,50200.0,784,163000.0,15.93,0.545,0,Current,0,True,Approved,Tier 2: Prime
LN000507,2025-11-05,Consumer Durable,41000.0,763,22000.0,16.28,0.142,0,Current,0,True,Approved,Tier 2: Prime
LN000508,2024-09-29,Consumer Durable,73400.0,676,40000.0,17.73,0.466,29,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000509,2024-12-07,Consumer Durable,36700.0,813,17000.0,15.45,0.275,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000511,2025-01-03,Two-Wheeler,31300.0,690,82000.0,17.5,0.545,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000512,2026-01-15,Personal Loan,74900.0,839,403000.0,15.02,0.501,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000513,2026-07-28,Consumer Durable,32900.0,709,35000.0,17.18,0.255,16,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000515,2025-02-24,Personal Loan,26700.0,739,205000.0,16.68,0.472,0,Current,0,True,Approved,Tier 3: Near Prime
LN000516,2025-09-11,Personal Loan,48300.0,697,302000.0,17.38,0.387,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000518,2025-09-20,Consumer Durable,52500.0,807,17000.0,15.55,0.207,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000519,2026-02-19,Consumer Durable,99700.0,714,68000.0,17.1,0.504,25,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000523,2026-04-07,Consumer Durable,71000.0,760,45000.0,16.33,0.366,0,Current,0,True,Approved,Tier 2: Prime
LN000525,2025-06-18,Consumer Durable,67100.0,805,60000.0,15.58,0.525,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000528,2025-05-01,Personal Loan,67700.0,710,61000.0,17.17,0.437,0,Current,0,True,Approved,Tier 3: Near Prime
LN000529,2025-05-29,Personal Loan,109400.0,754,368000.0,16.43,0.505,0,Current,0,True,Approved,Tier 2: Prime
LN000530,2024-11-12,Consumer Durable,55800.0,785,38000.0,15.92,0.26,0,Current,0,True,Approved,Tier 2: Prime
LN000532,2026-02-23,Consumer Durable,32800.0,793,78000.0,15.78,0.332,118,Stage 3 (Default),1,True,Approved,Tier 2: Prime
LN000536,2024-09-10,Consumer Durable,66000.0,761,25000.0,16.32,0.283,0,Current,0,True,Approved,Tier 2: Prime
LN000537,2026-02-02,Consumer Durable,89300.0,769,79000.0,16.18,0.423,0,Current,0,True,Approved,Tier 2: Prime
LN000539,2026-02-17,Personal Loan,84000.0,674,543000.0,17.77,0.367,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000541,2025-09-06,Consumer Durable,354200.0,666,21000.0,17.9,0.261,28,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000542,2025-02-04,Two-Wheeler,68300.0,693,129000.0,17.45,0.284,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000543,2025-07-21,Personal Loan,73900.0,653,345000.0,18.12,0.483,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000544,2025-07-20,Two-Wheeler,140700.0,771,111000.0,16.15,0.37,0,Current,0,True,Approved,Tier 2: Prime
LN000545,2026-04-23,Two-Wheeler,51700.0,673,58000.0,17.78,0.281,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000547,2026-07-03,Personal Loan,107400.0,727,328000.0,16.88,0.218,0,Current,0,True,Approved,Tier 3: Near Prime
LN000548,2025-09-02,Two-Wheeler,111200.0,848,142000.0,14.87,0.242,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000549,2025-01-04,Two-Wheeler,53800.0,725,130000.0,16.92,0.492,0,Current,0,True,Approved,Tier 3: Near Prime
LN000550,2024-09-16,Two-Wheeler,140900.0,819,45000.0,15.35,0.391,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000551,2025-10-11,Two-Wheeler,46600.0,784,86000.0,15.93,0.451,0,Current,0,True,Approved,Tier 2: Prime
LN000553,2025-04-19,Two-Wheeler,121700.0,675,143000.0,17.75,0.244,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000554,2026-03-01,Two-Wheeler,52000.0,698,109000.0,17.37,0.359,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000555,2025-10-15,Consumer Durable,64500.0,763,59000.0,16.28,0.22,10,Stage 1,0,True,Approved,Tier 2: Prime
LN000556,2025-03-27,Personal Loan,90700.0,782,703000.0,15.97,0.387,0,Current,0,True,Approved,Tier 2: Prime
LN000559,2026-07-31,Two-Wheeler,109100.0,718,130000.0,17.03,0.219,0,Current,0,True,Approved,Tier 3: Near Prime
LN000560,2024-12-15,Two-Wheeler,58900.0,686,70000.0,17.57,0.155,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000561,2026-02-25,Two-Wheeler,36200.0,749,50000.0,16.52,0.181,0,Current,0,True,Approved,Tier 3: Near Prime
LN000563,2024-08-04,Personal Loan,66500.0,718,459000.0,17.03,0.449,0,Current,0,True,Approved,Tier 3: Near Prime
LN000566,2026-06-30,Two-Wheeler,62600.0,850,115000.0,14.83,0.227,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000567,2026-03-03,Personal Loan,132300.0,855,872000.0,14.75,0.364,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000568,2026-03-13,Personal Loan,43000.0,667,82000.0,17.88,0.206,15,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000569,2026-03-01,Consumer Durable,112000.0,759,15000.0,16.35,0.397,71,Stage 2,0,True,Approved,Tier 2: Prime
LN000570,2025-12-30,Personal Loan,47700.0,758,264000.0,16.37,0.395,0,Current,0,True,Approved,Tier 2: Prime
LN000571,2025-07-21,Two-Wheeler,53300.0,829,41000.0,15.18,0.509,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000572,2024-12-06,Two-Wheeler,58000.0,739,139000.0,16.68,0.216,0,Current,0,True,Approved,Tier 3: Near Prime
LN000574,2025-02-26,Two-Wheeler,23300.0,654,123000.0,18.1,0.511,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000575,2026-07-23,Consumer Durable,66000.0,751,25000.0,16.48,0.471,0,Current,0,True,Approved,Tier 2: Prime
LN000578,2024-12-26,Consumer Durable,69600.0,787,69000.0,15.88,0.299,0,Current,0,True,Approved,Tier 2: Prime
LN000579,2025-10-22,Personal Loan,95200.0,900,196000.0,14.0,0.308,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000580,2026-05-11,Personal Loan,67400.0,670,313000.0,17.83,0.291,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000582,2026-06-14,Consumer Durable,42200.0,713,65000.0,17.12,0.522,0,Current,0,True,Approved,Tier 3: Near Prime
LN000585,2025-09-22,Two-Wheeler,161100.0,711,57000.0,17.15,0.224,0,Current,0,True,Approved,Tier 3: Near Prime
LN000586,2026-01-04,Personal Loan,43800.0,783,336000.0,15.95,0.531,34,Stage 2,0,True,Approved,Tier 2: Prime
LN000588,2025-04-02,Personal Loan,70500.0,720,434000.0,17.0,0.501,0,Current,0,True,Approved,Tier 3: Near Prime
LN000589,2025-03-28,Personal Loan,95200.0,802,482000.0,15.63,0.531,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000595,2026-03-10,Consumer Durable,76200.0,699,63000.0,17.35,0.273,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000597,2026-05-08,Two-Wheeler,24900.0,823,131000.0,15.28,0.519,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000600,2025-03-07,Personal Loan,88900.0,711,540000.0,17.15,0.456,67,Stage 2,0,True,Approved,Tier 3: Near Prime
LN000609,2025-11-05,Two-Wheeler,93400.0,678,54000.0,17.7,0.199,11,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000613,2025-04-29,Two-Wheeler,39100.0,741,135000.0,16.65,0.512,0,Current,0,True,Approved,Tier 3: Near Prime
LN000615,2025-11-12,Consumer Durable,48000.0,664,21000.0,17.93,0.307,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000616,2025-11-17,Consumer Durable,49100.0,679,60000.0,17.68,0.419,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000619,2024-11-01,Consumer Durable,32300.0,692,35000.0,17.47,0.421,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000625,2026-04-29,Two-Wheeler,85300.0,683,106000.0,17.62,0.47,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000626,2024-11-05,Personal Loan,115200.0,794,301000.0,15.77,0.352,20,Stage 1,0,True,Approved,Tier 2: Prime
LN000628,2025-11-26,Two-Wheeler,55400.0,686,137000.0,17.57,0.425,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000631,2025-05-04,Two-Wheeler,83200.0,710,122000.0,17.17,0.418,26,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000632,2026-02-02,Consumer Durable,45900.0,780,48000.0,16.0,0.396,0,Current,0,True,Approved,Tier 2: Prime
LN000633,2025-06-03,Two-Wheeler,21700.0,832,118000.0,15.13,0.309,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000635,2024-10-18,Personal Loan,177800.0,749,700000.0,16.52,0.24,0,Current,0,True,Approved,Tier 3: Near Prime
LN000641,2025-10-24,Personal Loan,146300.0,814,307000.0,15.43,0.331,162,Stage 3 (Default),1,True,Approved,Tier 1: Prime Plus
LN000642,2025-05-25,Personal Loan,174300.0,725,388000.0,16.92,0.272,0,Current,0,True,Approved,Tier 3: Near Prime
LN000643,2024-09-18,Personal Loan,37500.0,652,61000.0,18.13,0.21,69,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN000644,2024-10-02,Personal Loan,48700.0,764,126000.0,16.27,0.282,0,Current,0,True,Approved,Tier 2: Prime
LN000646,2026-07-13,Consumer Durable,48500.0,746,66000.0,16.57,0.525,0,Current,0,True,Approved,Tier 3: Near Prime
LN000647,2025-11-10,Two-Wheeler,106800.0,786,62000.0,15.9,0.166,0,Current,0,True,Approved,Tier 2: Prime
LN000649,2026-02-20,Two-Wheeler,72300.0,671,135000.0,17.82,0.253,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000650,2026-06-03,Personal Loan,43600.0,678,181000.0,17.7,0.485,160,Stage 3 (Default),1,True,Approved,Tier 4: Sub-Prime
LN000651,2025-02-17,Personal Loan,111400.0,797,196000.0,15.72,0.336,0,Current,0,True,Approved,Tier 2: Prime
LN000652,2024-11-21,Two-Wheeler,107900.0,716,54000.0,17.07,0.183,0,Current,0,True,Approved,Tier 3: Near Prime
LN000653,2025-05-16,Two-Wheeler,38400.0,852,143000.0,14.8,0.252,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000656,2025-02-19,Personal Loan,88400.0,726,103000.0,16.9,0.374,174,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN000659,2025-01-30,Two-Wheeler,131600.0,832,75000.0,15.13,0.466,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000662,2025-07-19,Consumer Durable,105600.0,806,40000.0,15.57,0.453,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000663,2025-12-10,Two-Wheeler,56000.0,862,72000.0,14.63,0.269,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000664,2024-09-28,Personal Loan,79900.0,703,627000.0,17.28,0.486,0,Current,0,True,Approved,Tier 3: Near Prime
LN000667,2025-01-01,Personal Loan,33000.0,855,54000.0,14.75,0.339,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000668,2025-06-13,Personal Loan,54400.0,692,179000.0,17.47,0.352,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000669,2026-07-31,Personal Loan,152100.0,707,326000.0,17.22,0.246,0,Current,0,True,Approved,Tier 3: Near Prime
LN000672,2026-02-01,Consumer Durable,59400.0,718,22000.0,17.03,0.275,133,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN000674,2025-07-04,Two-Wheeler,133000.0,900,88000.0,14.0,0.442,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000676,2025-09-15,Consumer Durable,34700.0,725,28000.0,16.92,0.433,0,Current,0,True,Approved,Tier 3: Near Prime
LN000679,2026-04-15,Consumer Durable,38600.0,791,27000.0,15.82,0.235,0,Current,0,True,Approved,Tier 2: Prime
LN000680,2026-06-20,Consumer Durable,60400.0,708,47000.0,17.2,0.339,22,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000681,2025-01-25,Consumer Durable,29400.0,900,41000.0,14.0,0.38,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000684,2024-12-23,Two-Wheeler,65900.0,856,70000.0,14.73,0.306,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000685,2024-09-17,Consumer Durable,47200.0,900,18000.0,14.0,0.468,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000686,2026-02-01,Two-Wheeler,42400.0,827,114000.0,15.22,0.438,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000687,2026-03-03,Two-Wheeler,29600.0,730,126000.0,16.83,0.306,142,Stage 3 (Default),1,True,Approved,Tier 3: Near Prime
LN000690,2025-01-01,Personal Loan,41200.0,748,54000.0,16.53,0.359,0,Current,0,True,Approved,Tier 3: Near Prime
LN000691,2025-06-24,Personal Loan,249300.0,751,688000.0,16.48,0.304,0,Current,0,True,Approved,Tier 2: Prime
LN000693,2026-05-12,Two-Wheeler,146900.0,726,78000.0,16.9,0.399,0,Current,0,True,Approved,Tier 3: Near Prime
LN000696,2024-09-12,Two-Wheeler,34200.0,746,114000.0,16.57,0.435,71,Stage 2,0,True,Approved,Tier 3: Near Prime
LN000698,2024-10-12,Two-Wheeler,96000.0,865,136000.0,14.58,0.416,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000699,2026-07-24,Personal Loan,57500.0,666,237000.0,17.9,0.385,70,Stage 2,0,True,Approved,Tier 4: Sub-Prime
LN000700,2026-01-13,Personal Loan,71000.0,696,246000.0,17.4,0.374,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000701,2024-10-10,Two-Wheeler,79900.0,740,41000.0,16.67,0.242,0,Current,0,True,Approved,Tier 3: Near Prime
LN000706,2025-05-14,Consumer Durable,51800.0,794,28000.0,15.77,0.233,0,Current,0,True,Approved,Tier 2: Prime
LN000710,2024-12-27,Two-Wheeler,91500.0,787,72000.0,15.88,0.313,8,Stage 1,0,True,Approved,Tier 2: Prime
LN000711,2025-02-17,Two-Wheeler,104100.0,787,75000.0,15.88,0.199,0,Current,0,True,Approved,Tier 2: Prime
LN000714,2025-07-21,Personal Loan,165100.0,788,143000.0,15.87,0.447,0,Current,0,True,Approved,Tier 2: Prime
LN000716,2024-11-09,Consumer Durable,49100.0,701,63000.0,17.32,0.45,0,Current,0,True,Approved,Tier 3: Near Prime
LN000717,2024-10-08,Consumer Durable,38000.0,756,76000.0,16.4,0.271,0,Current,0,True,Approved,Tier 2: Prime
LN000718,2026-07-27,Consumer Durable,26400.0,725,71000.0,16.92,0.343,0,Current,0,True,Approved,Tier 3: Near Prime
LN000720,2026-07-25,Two-Wheeler,88000.0,706,106000.0,17.23,0.268,27,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000721,2024-09-09,Consumer Durable,48600.0,765,53000.0,16.25,0.47,0,Current,0,True,Approved,Tier 2: Prime
LN000723,2025-08-29,Personal Loan,141400.0,788,892000.0,15.87,0.542,26,Stage 1,0,True,Approved,Tier 2: Prime
LN000724,2024-10-26,Two-Wheeler,34600.0,783,130000.0,15.95,0.252,0,Current,0,True,Approved,Tier 2: Prime
LN000725,2025-06-30,Two-Wheeler,58800.0,798,118000.0,15.7,0.334,0,Current,0,True,Approved,Tier 2: Prime
LN000726,2026-05-25,Consumer Durable,89600.0,681,74000.0,17.65,0.455,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000728,2024-08-16,Two-Wheeler,54500.0,736,51000.0,16.73,0.478,0,Current,0,True,Approved,Tier 3: Near Prime
LN000729,2025-03-20,Personal Loan,150800.0,876,219000.0,14.4,0.463,28,Stage 1,0,True,Approved,Tier 1: Prime Plus
LN000730,2024-08-26,Personal Loan,40000.0,738,138000.0,16.7,0.284,0,Current,0,True,Approved,Tier 3: Near Prime
LN000731,2026-04-02,Personal Loan,93100.0,854,427000.0,14.77,0.45,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000732,2025-06-03,Consumer Durable,45000.0,838,63000.0,15.03,0.151,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000733,2025-09-12,Two-Wheeler,144300.0,838,104000.0,15.03,0.401,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000737,2025-09-24,Personal Loan,32200.0,651,196000.0,18.15,0.397,7,Stage 1,0,True,Approved,Tier 4: Sub-Prime
LN000738,2025-08-29,Consumer Durable,32100.0,809,55000.0,15.52,0.43,0,Current,0,True,Approved,Tier 1: Prime Plus
LN000742,2026-06-14,Personal Loan,64600.0,758,731000.0,16.37,0.537,23,Stage 1,0,True,Approved,Tier 2: Prime
LN000744,2024-08-04,Two-Wheeler,33500.0,679,73000.0,17.68,0.471,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000745,2025-09-29,Personal Loan,225200.0,695,373000.0,17.42,0.465,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000746,2026-02-20,Consumer Durable,59700.0,793,27000.0,15.78,0.305,0,Current,0,True,Approved,Tier 2: Prime
LN000748,2025-03-31,Two-Wheeler,21200.0,720,98000.0,17.0,0.512,18,Stage 1,0,True,Approved,Tier 3: Near Prime
LN000749,2024-09-22,Consumer Durable,56100.0,691,46000.0,17.48,0.185,0,Current,0,True,Approved,Tier 4: Sub-Prime
LN000750,2024-12-13,Two-Wheeler,52100.0,768,66000.0,16.2,0.504,0,Current,0,True,Approved,Tier 2: Prime
