loan_id,origination_date,loan_product,monthly_income_inr,cibil_score,loan_amount_inr,interest_rate_pct,dti_ratio,days_past_due,ind_as_stage,default_flag
LN000292,2024-09-23,Personal Loan,57400.0,683,56000.0,17.62,0.457,0,Current,0
LN000293,2026-01-04,Consumer Durable,100900.0,745,34000.0,16.58,0.35,0,Current,0
LN000294,2025-10-26,Personal Loan,62500.0,813,175000.0,15.45,0.472,0,Current,0
LN000295,2024-09-20,Personal Loan,44700.0,634,673000.0,18.43,0.789,0,Current,0
LN000296,2024-11-09,Two-Wheeler,45500.0,576,46000.0,19.4,0.348,27,Stage 1,0
LN000297,2025-10-06,Two-Wheeler,55300.0,686,69000.0,17.57,0.337,0,Current,0
LN000298,2025-06-02,Personal Loan,29800.0,746,227000.0,16.57,0.437,0,Current,0
LN000299,2024-11-13,Two-Wheeler,55500.0,851,118000.0,14.82,0.464,0,Current,0
LN000300,2026-02-14,Personal Loan,73900.0,727,910000.0,16.88,0.9,0,Current,0
LN000301,2024-12-28,Personal Loan,51700.0,770,813000.0,16.17,0.744,146,Stage 3 (Default),1
LN000302,2025-08-11,Two-Wheeler,38000.0,665,92000.0,17.92,0.35,0,Current,0
LN000303,2025-07-23,Two-Wheeler,41300.0,667,99000.0,17.88,0.563,0,Current,0
LN000304,2024-10-04,Two-Wheeler,72500.0,747,117000.0,16.55,0.53,0,Current,0
LN000305,2025-05-29,Two-Wheeler,25300.0,847,41000.0,14.88,0.344,0,Current,0
LN000306,2025-11-27,Consumer Durable,30000.0,721,41000.0,16.98,0.445,0,Current,0
LN000307,2026-02-28,Two-Wheeler,18700.0,741,123000.0,16.65,0.439,107,Stage 3 (Default),1
LN000308,2024-12-16,Personal Loan,50000.0,665,314000.0,17.92,0.579,0,Current,0
LN000309,2025-07-30,Two-Wheeler,82200.0,674,150000.0,17.77,0.376,0,Current,0
LN000310,2025-03-05,Personal Loan,109000.0,809,380000.0,15.52,0.43,0,Current,0
LN000311,2025-01-22,Personal Loan,124100.0,603,569000.0,18.95,0.321,0,Current,0
LN000312,2024-09-03,Personal Loan,32400.0,659,116000.0,18.02,0.364,0,Current,0
LN000313,2024-12-05,Personal Loan,57000.0,700,610000.0,17.33,0.793,0,Current,0
LN000314,2025-02-16,Consumer Durable,38500.0,728,57000.0,16.87,0.38,0,Current,0
LN000315,2025-07-02,Consumer Durable,131700.0,712,21000.0,17.13,0.163,0,Current,0
LN000316,2026-05-14,Two-Wheeler,107200.0,783,112000.0,15.95,0.436,0,Current,0
LN000317,2026-05-31,Personal Loan,54200.0,900,683000.0,14.0,0.666,0,Current,0
LN000318,2024-10-04,Personal Loan,33800.0,635,665000.0,18.42,0.926,86,Stage 2,0
LN000319,2025-03-15,Personal Loan,15000.0,741,324000.0,16.65,1.021,0,Current,0
LN000320,2025-02-27,Personal Loan,20700.0,666,375000.0,17.9,0.947,0,Current,0
LN000321,2024-11-23,Two-Wheeler,16100.0,794,60000.0,15.77,0.486,0,Current,0
LN000322,2025-04-30,Two-Wheeler,20600.0,867,71000.0,14.55,0.387,0,Current,0
LN000323,2026-02-12,Two-Wheeler,151300.0,715,76000.0,17.08,0.387,0,Current,0
LN000324,2024-11-10,Personal Loan,22500.0,800,162000.0,15.67,0.689,0,Current,0
LN000325,2025-07-26,Consumer Durable,25900.0,642,56000.0,18.3,0.463,0,Current,0
LN000326,2025-02-04,Two-Wheeler,28200.0,821,136000.0,15.32,0.507,0,Current,0
LN000327,2025-11-26,Two-Wheeler,233100.0,857,60000.0,14.72,0.404,0,Current,0
LN000328,2025-07-19,Two-Wheeler,47200.0,709,49000.0,17.18,0.411,0,Current,0
LN000329,2024-12-25,Personal Loan,89000.0,773,334000.0,16.12,0.322,16,Stage 1,0
LN000330,2026-01-30,Personal Loan,54500.0,620,358000.0,18.67,0.539,0,Current,0
LN000331,2025-09-28,Personal Loan,15000.0,670,131000.0,17.83,0.519,0,Current,0
LN000332,2025-04-03,Two-Wheeler,123000.0,763,90000.0,16.28,0.514,0,Current,0
LN000333,2025-09-19,Personal Loan,62400.0,900,412000.0,14.0,0.618,0,Current,0
LN000334,2024-11-13,Personal Loan,45600.0,574,687000.0,19.43,0.778,0,Current,0
LN000335,2025-08-10,Personal Loan,140900.0,735,977000.0,16.75,0.35,0,Current,0
LN000336,2024-10-19,Personal Loan,39800.0,821,955000.0,15.32,1.034,55,Stage 2,0
LN000337,2025-11-11,Consumer Durable,45000.0,866,20000.0,14.57,0.489,0,Current,0
LN000338,2026-07-21,Two-Wheeler,39900.0,703,109000.0,17.28,0.591,27,Stage 1,0
LN000339,2025-04-25,Personal Loan,93500.0,823,413000.0,15.28,0.272,0,Current,0
LN000340,2025-07-19,Personal Loan,79900.0,779,106000.0,16.02,0.39,0,Current,0
LN000341,2025-05-16,Personal Loan,57900.0,862,484000.0,14.63,0.63,131,Stage 3 (Default),1
LN000342,2025-02-28,Personal Loan,26100.0,704,401000.0,17.27,0.785,0,Current,0
LN000343,2026-04-06,Personal Loan,39300.0,727,119000.0,16.88,0.433,29,Stage 1,0
LN000344,2026-07-06,Personal Loan,26100.0,670,414000.0,17.83,1.013,0,Current,0
LN000345,2025-01-15,Personal Loan,98300.0,696,75000.0,17.4,0.196,0,Current,0
LN000346,2026-04-27,Two-Wheeler,19100.0,695,85000.0,17.42,0.3,0,Current,0
LN000347,2024-11-18,Two-Wheeler,127600.0,654,98000.0,18.1,0.194,0,Current,0
LN000348,2025-12-11,Personal Loan,106100.0,863,272000.0,14.62,0.307,0,Current,0
LN000349,2025-05-31,Personal Loan,28300.0,725,539000.0,16.92,0.843,0,Current,0
LN000350,2024-10-18,Two-Wheeler,38200.0,681,140000.0,17.65,0.489,40,Stage 2,0
LN000351,2024-12-09,Two-Wheeler,32000.0,687,104000.0,17.55,0.326,49,Stage 2,0
LN000352,2025-11-14,Consumer Durable,63500.0,596,72000.0,19.07,0.149,0,Current,0
LN000353,2025-02-18,Two-Wheeler,114400.0,768,111000.0,16.2,0.469,0,Current,0
LN000354,2024-09-16,Personal Loan,99800.0,650,701000.0,18.17,0.651,22,Stage 1,0
LN000355,2026-01-09,Personal Loan,37800.0,670,739000.0,17.83,0.814,0,Current,0
LN000356,2026-03-09,Two-Wheeler,104100.0,810,96000.0,15.5,0.473,0,Current,0
LN000357,2025-06-28,Personal Loan,99000.0,677,704000.0,17.72,0.41,0,Current,0
LN000358,2026-07-20,Two-Wheeler,43800.0,756,139000.0,16.4,0.322,0,Current,0
LN000359,2025-12-03,Consumer Durable,48700.0,675,59000.0,17.75,0.296,0,Current,0
LN000360,2024-08-30,Two-Wheeler,123600.0,679,111000.0,17.68,0.469,0,Current,0
LN000361,2026-03-15,Personal Loan,92500.0,669,852000.0,17.85,0.47,0,Current,0
LN000362,2024-12-09,Two-Wheeler,102200.0,705,47000.0,17.25,0.234,0,Current,0
LN000363,2025-08-01,Personal Loan,231200.0,608,643000.0,18.87,0.593,0,Current,0
LN000364,2025-11-22,Two-Wheeler,68100.0,780,137000.0,16.0,0.185,0,Current,0
LN000365,2026-05-02,Consumer Durable,59600.0,900,79000.0,14.0,0.535,66,Stage 2,0
LN000366,2025-05-24,Personal Loan,110700.0,767,653000.0,16.22,0.489,133,Stage 3 (Default),1
LN000367,2024-10-20,Consumer Durable,161600.0,646,72000.0,18.23,0.339,0,Current,0
LN000368,2024-09-10,Consumer Durable,34000.0,774,54000.0,16.1,0.531,47,Stage 2,0
LN000369,2025-03-09,Personal Loan,43400.0,596,715000.0,19.07,0.782,0,Current,0
LN000370,2025-09-05,Personal Loan,26600.0,658,604000.0,18.03,1.032,0,Current,0
LN000371,2024-09-16,Personal Loan,60200.0,684,715000.0,17.6,0.9,0,Current,0
LN000372,2025-11-08,Personal Loan,83600.0,803,860000.0,15.62,0.534,0,Current,0
LN000373,2025-01-19,Personal Loan,27700.0,775,983000.0,16.08,1.585,0,Current,0
LN000374,2024-08-13,Two-Wheeler,96800.0,605,90000.0,18.92,0.196,0,Current,0
LN000375,2026-02-03,Personal Loan,37300.0,785,721000.0,15.92,0.874,0,Current,0
LN000376,2025-03-28,Personal Loan,35600.0,675,784000.0,17.75,1.29,0,Current,0
LN000377,2024-08-13,Consumer Durable,96600.0,768,45000.0,16.2,0.324,0,Current,0
LN000378,2025-09-04,Personal Loan,33700.0,659,954000.0,18.02,1.38,0,Current,0
LN000379,2025-10-23,Consumer Durable,21100.0,711,59000.0,17.15,0.547,0,Current,0
LN000380,2025-06-16,Personal Loan,76600.0,654,141000.0,18.1,0.541,0,Current,0
LN000381,2025-11-24,Personal Loan,45300.0,711,71000.0,17.15,0.248,0,Current,0
LN000382,2026-04-11,Two-Wheeler,100600.0,625,134000.0,18.58,0.281,0,Current,0
LN000383,2026-01-20,Two-Wheeler,80800.0,651,133000.0,18.15,0.249,0,Current,0
LN000384,2025-04-11,Consumer Durable,17200.0,669,75000.0,17.85,0.522,0,Current,0
LN000385,2025-07-17,Two-Wheeler,107900.0,642,44000.0,18.3,0.192,0,Current,0
LN000386,2025-02-08,Consumer Durable,153300.0,689,35000.0,17.52,0.42,0,Current,0
LN000387,2026-01-19,Personal Loan,91100.0,726,461000.0,16.9,0.455,0,Current,0
LN000388,2025-07-21,Personal Loan,93400.0,826,308000.0,15.23,0.28,0,Current,0
LN000389,2024-11-15,Two-Wheeler,42300.0,630,72000.0,18.5,0.375,0,Current,0
LN000390,2025-08-05,Consumer Durable,36800.0,636,27000.0,18.4,0.198,0,Current,0
LN000391,2025-08-29,Consumer Durable,55700.0,722,64000.0,16.97,0.408,0,Current,0
LN000392,2024-11-01,Personal Loan,85100.0,589,815000.0,19.18,0.812,37,Stage 2,0
LN000393,2025-04-10,Personal Loan,83900.0,739,93000.0,16.68,0.247,0,Current,0
LN000394,2025-09-01,Two-Wheeler,37700.0,721,63000.0,16.98,0.488,15,Stage 1,0
LN000395,2026-01-08,Personal Loan,35500.0,763,474000.0,16.28,0.914,130,Stage 3 (Default),1
LN000396,2026-03-03,Consumer Durable,20000.0,899,62000.0,14.02,0.272,0,Current,0
LN000397,2025-02-21,Consumer Durable,72300.0,724,20000.0,16.93,0.33,24,Stage 1,0
LN000398,2026-04-19,Personal Loan,38800.0,676,516000.0,17.73,0.685,11,Stage 1,0
LN000399,2026-03-15,Two-Wheeler,40900.0,796,45000.0,15.73,0.409,0,Current,0
LN000400,2025-06-22,Two-Wheeler,138200.0,719,73000.0,17.02,0.469,0,Current,0
LN000401,2024-11-20,Personal Loan,70200.0,706,419000.0,17.23,0.578,0,Current,0
LN000402,2026-05-28,Consumer Durable,59500.0,862,31000.0,14.63,0.441,0,Current,0
LN000403,2025-11-22,Two-Wheeler,80700.0,780,121000.0,16.0,0.215,0,Current,0
LN000404,2025-04-27,Consumer Durable,115000.0,643,58000.0,18.28,0.388,0,Current,0
LN000405,2025-10-05,Personal Loan,18600.0,646,669000.0,18.23,1.597,47,Stage 2,0
LN000406,2025-10-03,Consumer Durable,34900.0,613,79000.0,18.78,0.34,0,Current,0
LN000407,2025-03-03,Personal Loan,42600.0,631,369000.0,18.48,0.47,0,Current,0
LN000408,2024-10-31,Personal Loan,27300.0,810,472000.0,15.5,1.073,0,Current,0
LN000409,2026-04-15,Consumer Durable,41800.0,679,62000.0,17.68,0.532,158,Stage 3 (Default),1
LN000410,2026-03-23,Personal Loan,19300.0,577,105000.0,19.38,0.613,0,Current,0
LN000411,2026-01-06,Personal Loan,85200.0,756,610000.0,16.4,0.541,59,Stage 2,0
LN000412,2024-09-05,Consumer Durable,35900.0,733,39000.0,16.78,0.381,0,Current,0
LN000413,2026-07-21,Consumer Durable,55300.0,684,80000.0,17.6,0.45,0,Current,0
LN000414,2024-11-24,Two-Wheeler,50600.0,669,46000.0,17.85,0.464,0,Current,0
LN000415,2026-01-05,Two-Wheeler,68500.0,721,140000.0,16.98,0.52,115,Stage 3 (Default),1
LN000416,2026-05-08,Personal Loan,15000.0,725,487000.0,16.92,1.36,31,Stage 2,0
LN000417,2025-12-07,Personal Loan,64200.0,752,440000.0,16.47,0.371,0,Current,0
LN000418,2026-03-17,Personal Loan,41600.0,580,470000.0,19.33,0.908,61,Stage 2,0
LN000419,2024-08-26,Two-Wheeler,62600.0,632,117000.0,18.47,0.355,0,Current,0
LN000420,2025-01-06,Two-Wheeler,24200.0,684,90000.0,17.6,0.519,0,Current,0
LN000421,2025-06-30,Two-Wheeler,62800.0,613,93000.0,18.78,0.227,0,Current,0
LN000422,2025-05-23,Two-Wheeler,106800.0,758,138000.0,16.37,0.303,0,Current,0
LN000423,2024-09-26,Personal Loan,54900.0,774,557000.0,16.1,0.64,0,Current,0
LN000424,2026-01-30,Personal Loan,31900.0,671,167000.0,17.82,0.611,0,Current,0
LN000425,2026-02-20,Personal Loan,32700.0,773,330000.0,16.12,0.781,0,Current,0
LN000426,2024-09-10,Two-Wheeler,69300.0,738,90000.0,16.7,0.466,0,Current,0
LN000427,2026-02-20,Personal Loan,69000.0,738,691000.0,16.7,0.795,0,Current,0
LN000428,2025-08-26,Consumer Durable,60700.0,489,69000.0,20.85,0.222,0,Current,0
LN000429,2025-04-24,Personal Loan,47900.0,704,768000.0,17.27,0.924,0,Current,0
LN000430,2026-03-31,Personal Loan,55400.0,672,444000.0,17.8,0.788,0,Current,0
LN000431,2024-08-17,Personal Loan,47100.0,708,786000.0,17.2,0.805,0,Current,0
LN000432,2025-03-03,Two-Wheeler,39000.0,685,54000.0,17.58,0.269,0,Current,0
LN000433,2025-09-24,Two-Wheeler,77200.0,624,56000.0,18.6,0.424,0,Current,0
LN000434,2025-07-29,Personal Loan,59000.0,693,475000.0,17.45,0.707,0,Current,0
LN000435,2025-06-01,Personal Loan,106300.0,686,494000.0,17.57,0.464,0,Current,0
LN000436,2026-03-04,Two-Wheeler,95800.0,792,83000.0,15.8,0.313,0,Current,0
LN000437,2025-02-05,Personal Loan,57900.0,708,180000.0,17.2,0.551,0,Current,0
LN000438,2026-05-22,Consumer Durable,70100.0,674,78000.0,17.77,0.321,0,Current,0
LN000439,2024-11-21,Two-Wheeler,27600.0,620,76000.0,18.67,0.535,0,Current,0
LN000440,2024-08-02,Personal Loan,46800.0,900,300000.0,14.0,0.52,0,Current,0
LN000441,2024-09-29,Personal Loan,60200.0,799,473000.0,15.68,0.646,0,Current,0
LN000442,2025-02-23,Consumer Durable,19000.0,733,52000.0,16.78,0.239,0,Current,0
LN000443,2026-06-25,Personal Loan,63400.0,606,526000.0,18.9,0.628,0,Current,0
LN000444,2026-06-23,Personal Loan,27600.0,598,607000.0,19.03,1.122,42,Stage 2,0
LN000445,2026-04-27,Consumer Durable,29400.0,853,45000.0,14.78,0.534,0,Current,0
LN000446,2026-04-04,Consumer Durable,35700.0,848,19000.0,14.87,0.485,0,Current,0
LN000447,2025-12-19,Consumer Durable,48100.0,741,23000.0,16.65,0.285,0,Current,0
LN000448,2025-02-27,Two-Wheeler,22100.0,655,142000.0,18.08,0.463,0,Current,0
LN000449,2025-04-23,Personal Loan,82000.0,676,980000.0,17.73,0.552,0,Current,0
LN000450,2026-03-31,Personal Loan,54500.0,650,694000.0,18.17,0.652,73,Stage 2,0
LN000451,2026-07-19,Two-Wheeler,155600.0,886,57000.0,14.23,0.429,0,Current,0
LN000452,2026-03-02,Two-Wheeler,58700.0,703,63000.0,17.28,0.533,63,Stage 2,0
LN000453,2025-06-09,Personal Loan,69000.0,784,645000.0,15.93,0.791,0,Current,0
LN000454,2024-12-17,Consumer Durable,29400.0,796,18000.0,15.73,0.335,0,Current,0
LN000455,2025-06-28,Personal Loan,24100.0,617,297000.0,18.72,0.617,98,Stage 3 (Default),1
LN000456,2025-05-22,Personal Loan,71100.0,726,431000.0,16.9,0.546,1,Stage 1,0
LN000457,2025-08-20,Personal Loan,25400.0,697,323000.0,17.38,0.741,143,Stage 3 (Default),1
LN000458,2025-09-16,Personal Loan,72000.0,823,468000.0,15.28,0.477,0,Current,0
LN000459,2025-08-05,Personal Loan,136500.0,768,465000.0,16.2,0.489,0,Current,0
LN000460,2024-11-29,Personal Loan,86500.0,715,981000.0,17.08,0.805,0,Current,0
LN000461,2025-11-08,Personal Loan,69000.0,731,178000.0,16.82,0.543,0,Current,0
LN000462,2024-12-26,Two-Wheeler,57600.0,665,45000.0,17.92,0.215,5,Stage 1,0
LN000463,2024-11-03,Two-Wheeler,38900.0,644,92000.0,18.27,0.578,0,Current,0
LN000464,2025-12-18,Two-Wheeler,45800.0,659,95000.0,18.02,0.371,0,Current,0
LN000465,2024-10-09,Consumer Durable,34900.0,759,35000.0,16.35,0.367,0,Current,0
LN000466,2025-04-23,Personal Loan,22300.0,793,726000.0,15.78,1.631,0,Current,0
LN000467,2026-07-21,Personal Loan,50100.0,770,745000.0,16.17,0.786,0,Current,0
LN000468,2025-01-03,Consumer Durable,95300.0,594,54000.0,19.1,0.19,14,Stage 1,0
LN000469,2025-12-29,Personal Loan,22600.0,745,241000.0,16.58,0.528,14,Stage 1,0
LN000470,2024-11-11,Consumer Durable,113400.0,769,51000.0,16.18,0.244,25,Stage 1,0
LN000471,2025-08-04,Personal Loan,101800.0,856,665000.0,14.73,0.367,26,Stage 1,0
LN000472,2026-06-13,Consumer Durable,62200.0,613,29000.0,18.78,0.449,0,Current,0
LN000473,2026-01-30,Personal Loan,62500.0,805,109000.0,15.58,0.348,65,Stage 2,0
LN000474,2025-09-08,Consumer Durable,43800.0,847,66000.0,14.88,0.424,0,Current,0
LN000475,2025-01-12,Two-Wheeler,50300.0,632,115000.0,18.47,0.315,0,Current,0
LN000476,2025-07-06,Consumer Durable,37100.0,772,59000.0,16.13,0.312,0,Current,0
LN000477,2025-06-28,Personal Loan,50000.0,584,497000.0,19.27,0.613,0,Current,0
LN000478,2026-02-01,Two-Wheeler,53300.0,717,126000.0,17.05,0.546,72,Stage 2,0
LN000479,2025-02-10,Consumer Durable,151600.0,636,41000.0,18.4,0.236,0,Current,0
LN000480,2025-07-03,Two-Wheeler,68800.0,774,141000.0,16.1,0.204,0,Current,0
LN000481,2025-10-18,Two-Wheeler,43200.0,716,61000.0,17.07,0.187,0,Current,0
LN000482,2025-05-31,Two-Wheeler,46200.0,692,47000.0,17.47,0.262,0,Current,0
LN000483,2025-11-14,Personal Loan,32000.0,768,318000.0,16.2,0.502,0,Current,0
LN000484,2025-09-25,Two-Wheeler,35300.0,651,80000.0,18.15,0.471,158,Stage 3 (Default),1
LN000485,2025-04-04,Two-Wheeler,84700.0,721,54000.0,16.98,0.211,0,Current,0
LN000486,2026-07-07,Consumer Durable,36400.0,775,71000.0,16.08,0.496,0,Current,0
LN000487,2025-06-08,Personal Loan,33800.0,693,599000.0,17.45,1.125,0,Current,0
LN000488,2025-05-10,Personal Loan,34400.0,730,892000.0,16.83,1.417,0,Current,0
LN000489,2024-10-10,Consumer Durable,31600.0,699,42000.0,17.35,0.536,0,Current,0
LN000490,2025-01-31,Consumer Durable,96400.0,834,78000.0,15.1,0.197,0,Current,0
LN000491,2024-08-18,Personal Loan,53400.0,832,508000.0,15.13,0.74,0,Current,0
LN000492,2025-08-19,Two-Wheeler,41400.0,713,66000.0,17.12,0.365,0,Current,0
LN000493,2025-09-14,Personal Loan,49900.0,710,795000.0,17.17,0.92,0,Current,0
LN000494,2025-02-16,Personal Loan,55800.0,639,870000.0,18.35,0.898,24,Stage 1,0
LN000495,2025-03-02,Personal Loan,31300.0,900,673000.0,14.0,1.182,0,Current,0
LN000496,2025-12-30,Personal Loan,21300.0,782,770000.0,15.97,1.414,0,Current,0
LN000497,2025-12-16,Two-Wheeler,109400.0,792,105000.0,15.8,0.154,0,Current,0
LN000498,2026-02-28,Personal Loan,88700.0,834,469000.0,15.1,0.486,13,Stage 1,0
LN000499,2025-07-07,Consumer Durable,61500.0,716,66000.0,17.07,0.287,0,Current,0
LN000500,2026-05-09,Consumer Durable,85100.0,698,19000.0,17.37,0.483,0,Current,0
LN000501,2024-08-24,Two-Wheeler,154600.0,839,127000.0,15.02,0.194,0,Current,0
LN000502,2025-08-17,Two-Wheeler,35600.0,676,95000.0,17.73,0.351,0,Current,0
LN000503,2025-08-13,Personal Loan,25000.0,705,279000.0,17.25,0.763,0,Current,0
LN000504,2024-09-25,Consumer Durable,72900.0,744,28000.0,16.6,0.161,0,Current,0
LN000505,2025-06-29,Two-Wheeler,20300.0,633,77000.0,18.45,0.36,0,Current,0
LN000506,2025-06-27,Personal Loan,50200.0,784,163000.0,15.93,0.545,0,Current,0
LN000507,2025-11-05,Consumer Durable,41000.0,763,22000.0,16.28,0.142,0,Current,0
LN000508,2024-09-29,Consumer Durable,73400.0,676,40000.0,17.73,0.466,29,Stage 1,0
LN000509,2024-12-07,Consumer Durable,36700.0,813,17000.0,15.45,0.275,0,Current,0
LN000510,2025-08-23,Two-Wheeler,100700.0,626,95000.0,18.57,0.218,0,Current,0
LN000511,2025-01-03,Two-Wheeler,31300.0,690,82000.0,17.5,0.545,0,Current,0
LN000512,2026-01-15,Personal Loan,74900.0,839,403000.0,15.02,0.501,0,Current,0
LN000513,2026-07-28,Consumer Durable,32900.0,709,35000.0,17.18,0.255,16,Stage 1,0
LN000514,2025-08-03,Consumer Durable,68100.0,601,54000.0,18.98,0.174,0,Current,0
LN000515,2025-02-24,Personal Loan,26700.0,739,205000.0,16.68,0.472,0,Current,0
LN000516,2025-09-11,Personal Loan,48300.0,697,302000.0,17.38,0.387,0,Current,0
LN000517,2026-03-11,Personal Loan,108400.0,761,285000.0,16.32,0.563,0,Current,0
LN000518,2025-09-20,Consumer Durable,52500.0,807,17000.0,15.55,0.207,0,Current,0
LN000519,2026-02-19,Consumer Durable,99700.0,714,68000.0,17.1,0.504,25,Stage 1,0
LN000520,2025-07-01,Personal Loan,48300.0,530,283000.0,20.17,0.522,28,Stage 1,0
LN000521,2024-12-16,Two-Wheeler,36200.0,764,96000.0,16.27,0.575,0,Current,0
LN000522,2025-02-20,Personal Loan,54300.0,639,726000.0,18.35,0.681,0,Current,0
LN000523,2026-04-07,Consumer Durable,71000.0,760,45000.0,16.33,0.366,0,Current,0
LN000524,2025-07-02,Consumer Durable,15600.0,789,59000.0,15.85,0.62,12,Stage 1,0
LN000525,2025-06-18,Consumer Durable,67100.0,805,60000.0,15.58,0.525,0,Current,0
LN000526,2026-01-31,Personal Loan,27900.0,787,974000.0,15.88,1.447,6,Stage 1,0
LN000527,2024-08-12,Personal Loan,24000.0,695,555000.0,17.42,1.065,0,Current,0
LN000528,2025-05-01,Personal Loan,67700.0,710,61000.0,17.17,0.437,0,Current,0
LN000529,2025-05-29,Personal Loan,109400.0,754,368000.0,16.43,0.505,0,Current,0
LN000530,2024-11-12,Consumer Durable,55800.0,785,38000.0,15.92,0.26,0,Current,0
LN000531,2025-11-18,Consumer Durable,21700.0,640,53000.0,18.33,0.22,0,Current,0
LN000532,2026-02-23,Consumer Durable,32800.0,793,78000.0,15.78,0.332,118,Stage 3 (Default),1
LN000533,2025-01-30,Consumer Durable,38100.0,574,46000.0,19.43,0.358,0,Current,0
LN000534,2025-05-15,Two-Wheeler,55100.0,553,128000.0,19.78,0.228,0,Current,0
LN000535,2024-10-06,Two-Wheeler,47000.0,587,146000.0,19.22,0.549,3,Stage 1,0
LN000536,2024-09-10,Consumer Durable,66000.0,761,25000.0,16.32,0.283,0,Current,0
LN000537,2026-02-02,Consumer Durable,89300.0,769,79000.0,16.18,0.423,0,Current,0
LN000538,2024-08-05,Personal Loan,60300.0,736,968000.0,16.73,0.68,0,Current,0
LN000539,2026-02-17,Personal Loan,84000.0,674,543000.0,17.77,0.367,0,Current,0
LN000540,2024-08-18,Personal Loan,41700.0,757,620000.0,16.38,0.951,0,Current,0
LN000541,2025-09-06,Consumer Durable,354200.0,666,21000.0,17.9,0.261,28,Stage 1,0
LN000542,2025-02-04,Two-Wheeler,68300.0,693,129000.0,17.45,0.284,0,Current,0
LN000543,2025-07-21,Personal Loan,73900.0,653,345000.0,18.12,0.483,0,Current,0
LN000544,2025-07-20,Two-Wheeler,140700.0,771,111000.0,16.15,0.37,0,Current,0
LN000545,2026-04-23,Two-Wheeler,51700.0,673,58000.0,17.78,0.281,0,Current,0
LN000546,2026-01-23,Personal Loan,33300.0,750,999000.0,16.5,1.504,0,Current,0
LN000547,2026-07-03,Personal Loan,107400.0,727,328000.0,16.88,0.218,0,Current,0
LN000548,2025-09-02,Two-Wheeler,111200.0,848,142000.0,14.87,0.242,0,Current,0
LN000549,2025-01-04,Two-Wheeler,53800.0,725,130000.0,16.92,0.492,0,Current,0
LN000550,2024-09-16,Two-Wheeler,140900.0,819,45000.0,15.35,0.391,0,Current,0
LN000551,2025-10-11,Two-Wheeler,46600.0,784,86000.0,15.93,0.451,0,Current,0
LN000552,2025-03-06,Consumer Durable,85800.0,630,41000.0,18.5,0.409,0,Current,0
LN000553,2025-04-19,Two-Wheeler,121700.0,675,143000.0,17.75,0.244,0,Current,0
LN000554,2026-03-01,Two-Wheeler,52000.0,698,109000.0,17.37,0.359,0,Current,0
LN000555,2025-10-15,Consumer Durable,64500.0,763,59000.0,16.28,0.22,10,Stage 1,0
LN000556,2025-03-27,Personal Loan,90700.0,782,703000.0,15.97,0.387,0,Current,0
LN000557,2026-01-13,Personal Loan,39400.0,772,892000.0,16.13,1.062,0,Current,0
LN000558,2025-06-10,Personal Loan,30100.0,656,403000.0,18.07,0.881,0,Current,0
LN000559,2026-07-31,Two-Wheeler,109100.0,718,130000.0,17.03,0.219,0,Current,0
LN000560,2024-12-15,Two-Wheeler,58900.0,686,70000.0,17.57,0.155,0,Current,0
LN000561,2026-02-25,Two-Wheeler,36200.0,749,50000.0,16.52,0.181,0,Current,0
LN000562,2025-02-23,Personal Loan,51900.0,589,152000.0,19.18,0.359,0,Current,0
LN000563,2024-08-04,Personal Loan,66500.0,718,459000.0,17.03,0.449,0,Current,0
LN000564,2026-01-16,Personal Loan,19100.0,578,701000.0,19.37,1.651,0,Current,0
LN000565,2025-02-09,Personal Loan,75300.0,633,133000.0,18.45,0.555,0,Current,0
LN000566,2026-06-30,Two-Wheeler,62600.0,850,115000.0,14.83,0.227,0,Current,0
LN000567,2026-03-03,Personal Loan,132300.0,855,872000.0,14.75,0.364,0,Current,0
LN000568,2026-03-13,Personal Loan,43000.0,667,82000.0,17.88,0.206,15,Stage 1,0
